1094,2263,2948
1095,613,852
1096,1925,386
1097,3133,1527
1098,2234,1726
1099,4453,2011
1100,407,1077
1101,557,2682
1102,3550,928
1103,4061,1188
1104,1950,461
1105,669,763
1106,3162,1453
1107,565,552
1108,1634,2469
1109,966,1307
1110,2573,2935
1111,1041,650
1112,4023,639
1113,2196,359
1114,2642,2657
1115,5094,404
1116,4140,502
1117,2945,2780
1118,3248,1598
1119,4239,2581
1120,1567,648
1121,4648,1593
1122,1633,2314
1123,2475,1078
1124,3735,1810
1125,4651,945
1126,4875,1877
1127,4066,761
1128,99,1292
1129,2012,1706
1130,2957,2984
1131,2335,1784
1132,2408,2562
1133,4997,120
1134,1160,2487
1135,3647,1763
1136,2047,1875
1137,1404,2595
1138,2818,2340
1139,2173,646
1140,3587,1324
1141,356,1271
1142,4348,683
1143,4737,2457
1144,4858,226
1145,4173,824
1146,2770,80
1147,747,292
1148,48,656
1149,4218,395
1150,3881,2174
1151,1955,1813
1152,2459,958
1153,3172,1858
1154,3213,258
1155,2536,98
1156,1929,2526
1157,2915,69
1158,4974,1039
1159,3238,733
1160,2410,50
1161,3905,1875
1162,418,2801
1163,3578,2105
1164,301,872
1165,2600,1142
1166,4490,2272
1167,5125,1777
1168,4173,784
1169,1936,1537
1170,4680,1923
1171,1441,2554
1172,4002,1809
1173,4173,1748
1174,3059,398
1175,1091,2996
1176,1137,2415
1177,2077,2071
1178,3135,2424
1179,2459,917
1180,1535,1701
1181,5065,2471
1182,4680,260
1183,4896,2889
1184,490,330
1185,3197,2348
1186,3123,1787
1187,4757,1952
1188,3774,1582
1189,769,1696
1190,4146,829
1191,2902,2628
1192,3483,1229
1193,348,2745
1194,360,2381
1195,4325,1935
1196,2134,2338
1197,5094,2124
1198,4066,18
1199,546,248
1200,108,863
1201,305,1296
1202,254,2873
1203,502,1680
1204,438,1617
1205,939,788
1206,4,1149
1207,2140,945
1208,3427,2094
1209,4438,259
1210,3984,686
1211,1511,1925
1212,4956,2228
1213,940,1476
1214,493,2952
1215,242,748
1216,925,1997
1217,3271,516
1218,1831,2059
1219,4097,642
1220,604,1286
1221,2111,2797
1222,4983,894
1223,3278,2038
1224,3940,298
1225,3348,617
1226,4383,2582
1227,4823,954
1228,2386,1540
1229,4481,1536
1230,4484,2146
1231,4861,1463
1232,484,2954
1233,4983,2509
1234,4691,2823
1235,3265,2322
1236,3498,1277
1237,3267,1349
1238,4117,1156
1239,1427,2021
1240,434,23
1241,4154,493
1242,2937,2730
1243,2110,686
1244,605,1956
1245,1855,2520
1246,663,2108
1247,1725,1392
1248,3612,2617
1249,788,449
1250,2636,2543
1251,3344,580
1252,149,2706
1253,4202,187
1254,1777,522
1255,280,2159
1256,3542,668
1257,3960,2003
1258,4206,1715
1259,3657,387
1260,1908,2709
1261,887,715
1262,3985,1050
1263,377,2249
1264,4625,475
1265,4487,2351
1266,3227,329
1267,1686,1166
1268,342,1318
1269,792,931
1270,4978,985
1271,1147,1793
1272,4735,2751
1273,3899,502
1274,1832,917
1275,4321,2842
1276,2773,1609
1277,1559,2657
1278,3877,2136
1279,4573,712
1280,324,2937
1281,1349,2630
1282,3379,2078
1283,4768,650
1284,4108,1229
1285,2196,1695
1286,4798,2460
1287,1271,1642
1288,1887,1891
1289,4446,740
1290,2271,108
1291,4800,2071
1292,2117,593
1293,4857,2334
1294,1693,183
1295,640,2098
1296,2124,1016
1297,2365,220
1298,2195,2608
1299,4929,2321
1300,2601,2059
1301,3216,325
1302,2670,2328
1303,4550,266
1304,5122,2507
1305,3159,2629
1306,2404,2138
1307,2611,2118
1308,2762,556
1309,1306,2060
1310,2886,649
1311,1406,845
1312,1188,2849
1313,409,1700
1314,1738,344
1315,1359,461
1316,3621,133
1317,4015,1317
1318,1408,1325
1319,1843,260
1320,551,2376
1321,3910,166
1322,1711,1595
1323,2775,2296
1324,1707,1601
1325,226,1930
1326,3175,1296
1327,4572,2083
1328,723,2517
1329,2225,1392
1330,7,201
1331,3020,587
1332,4206,270
1333,4886,2948
1334,514,1795
1335,1575,2350
1336,3901,1596
1337,2493,33
1338,4202,243
1339,4100,2593
1340,282,590
1341,2267,1823
1342,3910,2676
1343,5046,957
1344,1857,478
1345,1817,2234
1346,4814,2559
1347,4157,1580
1348,4439,1204
1349,1655,1902
1350,3659,841
1351,3193,2876
1352,1681,1547
1353,958,2663
1354,5009,142
1355,3871,1633
1356,465,2303
1357,5063,138
1358,1538,12
1359,2547,1828
1360,35,2467
1361,2685,89
1362,1357,2962
1363,2531,117
1364,1457,1258
1365,2625,1099
1366,1930,459
1367,1751,772
1368,4858,1005
1369,1572,1687
1370,4646,1666
1371,3605,1559
1372,2198,2761
1373,4649,888
1374,42,2840
1375,164,425
1376,4796,2106
1377,5094,2831
1378,3435,1906
1379,2087,2652
1380,3229,597
1381,482,103
1382,1887,2649
1383,1208,1687
1384,544,2838
1385,3448,1436
1386,2846,1641
1387,1502,2423
1388,3875,1365
1389,1342,2479
1390,909,1857
1391,2345,811
1392,3385,2381
1393,3365,1444
1394,4750,110
1395,417,1033
1396,2698,716
1397,1546,2296
1398,4086,2797
1399,3935,2663
1400,207,1353
1401,5124,295
1402,398,2423
1403,2894,249
1404,4673,2346
1405,4467,1923
1406,5029,577
1407,3105,1516
1408,2610,1560
1409,2551,1462
1410,618,1382
1411,811,1132
1412,644,1552
1413,439,80
1414,2602,1779
1415,1274,1742
1416,2378,2083
1417,3123,214
1418,2441,870
1419,413,2634
1420,2753,2444
1421,4132,1383
1422,4137,1948
1423,1713,2012
1424,2825,265
1425,1220,1908
1426,1065,1003
1427,3576,1559
1428,1916,1459
1429,1624,230
1430,3090,934
1431,3662,2019
1432,827,2093
1433,4230,298
1434,1860,2294
1435,4840,2794
1436,1673,1601
1437,4464,1126
1438,1898,1124
1439,819,1462
1440,1201,1592
1441,300,509
1442,2686,1145
1443,196,2895
1444,2570,2630
1445,1110,291
1446,4326,677
1447,4035,1869
1448,1357,1090
1449,4060,2822
1450,3301,2027
1451,4243,2693
1452,4525,1873
1453,1020,623
1454,1299,525
1455,1876,463
1456,1142,757
1457,1369,1862
1458,1559,1141
1459,2326,72
1460,1614,2983
1461,4507,2512
1462,2938,1273
1463,2131,702
1464,3449,1571
1465,4460,2809
1466,977,1204
1467,353,46
1468,2013,1959
1469,2114,2921
1470,5159,2408
1471,368,1359
1472,1496,1462
1473,606,2770
1474,2412,2287
1475,3352,2084
1476,4477,2187
1477,1560,1041
1478,39,2669
1479,1759,2943
1480,2716,24
1481,2851,430
1482,764,175
1483,3143,2201
1484,4125,1377
1485,2580,1565
1486,2956,622
1487,3070,602
1488,852,454
1489,499,492
1490,4459,1989
1491,4219,2192
1492,1993,755
1493,5109,1432
1494,1347,983
1495,3274,2807
1496,1464,2424
1497,4712,2027
1498,5036,2335
1499,1232,1324
1500,4224,2430
1501,1357,377
1502,497,386
1503,1146,2039
1504,620,765
1505,90,1923
1506,1805,2723
1507,4529,794
1508,880,399
1509,4814,2263
1510,4682,2082
1511,1773,731
1512,23,1360
1513,2950,345
1514,922,1257
1515,65,1189
1516,2109,390
1517,1245,331
1518,5040,2732
1519,2053,1590
1520,4034,848
1521,1100,901
1522,4800,328
1523,2475,2705
1524,2933,1100
1525,948,2565
1526,4518,2497
1527,3595,1701
1528,4223,1574
1529,2507,2046
1530,2008,468
1531,2713,922
1532,1224,1165
1533,1789,2208
1534,914,174
1535,655,2842
1536,3904,2588
1537,3609,1086
1538,2584,2098
1539,4646,1471
1540,4311,292
1541,2436,2175
1542,3718,1684
1543,974,2292
1544,1637,1918
1545,4549,525
1546,244,2691
1547,914,1916
1548,4642,1385
1549,1054,1711
1550,2371,2017
1551,2597,1922
1552,864,2699
1553,960,1693
1554,3394,1394
1555,3013,2345
1556,2581,2492
1557,3913,1727
1558,2155,1054
1559,65,339
1560,1158,2922
1561,2275,65
1562,2800,917
1563,268,1572
1564,804,1981
1565,4177,2071
1566,4740,1880
1567,3056,2297
1568,4903,996
1569,2403,1426
1570,3423,238
1571,4151,409
1572,2508,1784
1573,5124,2090
1574,4988,1910
1575,4987,1182
1576,1923,2949
1577,3928,268
1578,3912,748
1579,3232,838
1580,1388,1805
1581,1770,2565
1582,3651,820
1583,544,2638
1584,1988,2742
1585,4148,384
1586,4497,1116
1587,5068,2860
1588,3268,132
1589,4793,148
1590,1757,1930
1591,993,625
1592,4349,1699
1593,919,321
1594,1971,2854
1595,527,399
1596,203,1223
1597,499,149
1598,4728,2906
1599,4932,662
1600,1970,2609
1601,3893,791
1602,3232,1842
1603,2272,260
1604,660,885
1605,700,2612
1606,5066,2720
1607,3785,1355
1608,1091,512
1609,2625,559
1610,3370,2836
1611,4616,207
1612,1464,2267
1613,4178,2363
1614,3371,2563
1615,3840,458
1616,825,1
1617,2613,2195
1618,1879,2044
1619,331,839
1620,3266,2663
1621,3560,1072
1622,4921,416
1623,1014,1816
1624,2464,182
1625,3016,1952
1626,629,1833
1627,2133,1477
1628,733,1395
1629,4298,2718
1630,2267,2138
1631,4076,1017
1632,303,73
1633,1697,2683
1634,3807,2477
1635,4331,2609
1636,3195,1239
1637,2053,1673
1638,2594,661
1639,2265,212
1640,509,2718
1641,2743,754
1642,3748,147
1643,662,2065
1644,3274,1808
1645,2524,2802
1646,3160,1502
1647,1803,2856
1648,3230,71
1649,1751,753
1650,4829,2050
1651,3670,374
1652,2205,2985
1653,827,1943
1654,3150,2948
1655,3315,1537
1656,2732,1901
1657,3978,262
1658,905,1635
1659,1039,2125
1660,2905,2506
1661,2022,634
1662,793,1534
1663,4121,1745
1664,3898,383
1665,2453,172
1666,183,2377
1667,384,2370
1668,5106,985
1669,1718,737
1670,2470,42
1671,4249,219
1672,555,2497
1673,4176,29
1674,509,453
1675,2306,1729
1676,3892,619
1677,5096,654
1678,2160,1301
1679,869,2711
1680,139,2515
1681,1290,944
1682,2540,152
1683,2372,1344
1684,54,2587
1685,3913,176
1686,3093,1926
1687,3178,2438
1688,2125,2329
1689,59,2185
1690,1355,367
1691,3101,614
1692,1979,1696
1693,34,928
1694,548,103
1695,806,181
1696,3366,1302
1697,1767,2510
1698,3799,471
1699,335,399
1700,3790,1503
1701,4429,2050
1702,1715,784
1703,2684,2956
1704,17,1785
1705,2144,878
1706,3439,1907
1707,2578,59
1708,4899,2221
1709,816,2094
1710,3824,2891
1711,1158,1451
1712,553,2291
1713,4543,222
1714,744,240
1715,846,2653
1716,2437,864
1717,871,2413
1718,2114,1140
1719,2958,1822
1720,3431,2610
1721,2028,1488
1722,175,14
1723,303,471
1724,2509,2649
1725,2470,545
1726,3191,1548
1727,3775,1096
1728,649,2169
1729,3548,2380
1730,836,2800
1731,3188,2692
1732,2666,2781
1733,2912,2837
1734,4778,720
1735,259,1927
1736,4710,1506
1737,3028,622
1738,1863,1819
1739,127,1176
1740,3260,69
1741,2492,1464
1742,1520,1950
1743,4056,349
1744,1596,28
1745,2269,2359
1746,862,1347
1747,2968,2899
1748,2029,1006
1749,2426,229
1750,2770,2055
1751,3578,1114
1752,4337,572
1753,1812,79
1754,3873,2265
1755,3335,2346
1756,4062,1984
1757,2043,4
1758,3164,842
1759,1559,894
1760,3891,1959
1761,772,2039
1762,1009,703
1763,3866,1378
1764,1014,399
1765,3472,1965
1766,1000,2544
1767,3589,911
1768,2798,531
1769,4741,2987
1770,4843,2144
1771,3282,623
